ID,IntRate,LoanAmt,LoanTerm,Debt2Inc,Home__MORT,Home__OWN,Home__RENT,MonthlyInc,RevCredBal,FICO,EmpLen
77074,12.12,20500,0,30.95,1,0,0,4333.33,33294.0,707,10
33557,7.9,7500,0,11.79,0,1,0,2916.67,349.0,822,1
20782,16.4,16800,0,7.02,1,0,0,6666.67,16211.0,677,0
25849,16.49,12000,1,18.63,0,0,1,4000.0,11376.0,687,10
51979,18.25,17900,1,7.36,0,0,1,5000.0,10217.0,707,10
66528,14.33,9600,0,20.69,1,0,0,2750.0,11518.0,672,10
20309,12.68,8000,1,18.78,1,0,0,11583.33,86700.0,702,10
22312,13.43,9000,0,19.45,0,1,0,6750.0,26588.0,692,4
32340,14.65,10000,0,19.25,1,0,0,8083.33,9246.0,677,10
51429,16.29,8000,0,9.75,0,0,1,5250.0,6035.0,667,5
11819,16.32,12000,1,9.74,0,0,1,5000.0,6852.0,682,3
77733,11.14,10000,0,8.8,0,1,0,4000.0,10750.0,707,5
80219,6.62,7300,0,20.11,1,0,0,3416.67,23030.0,732,4
41948,7.9,8450,0,10.93,0,0,1,3000.0,7603.0,732,3
65978,21.98,20000,1,17.08,1,0,0,5000.0,19780.0,677,2
69027,21.98,16000,1,10.99,1,0,0,3466.67,13797.0,667,7
78680,15.31,8000,0,18.62,0,1,0,3083.33,1669.0,682,4
35870,11.71,4200,0,15.97,0,0,1,6041.67,5913.0,682,8
32893,14.27,1400,0,3.05,0,0,1,2750.0,1276.0,682,1
59277,14.65,2500,0,23.58,0,1,0,5130.42,5942.0,672,4
48342,15.31,12000,0,18.24,1,0,0,3333.33,6209.0,677,7
33055,11.71,2200,0,1.02,1,0,0,7167.92,2639.0,727,3
84644,14.09,12000,0,10.21,1,0,0,20833.33,23800.0,697,4
93374,6.03,16500,0,22.65,1,0,0,5416.67,14835.0,817,10
27369,11.49,1500,0,15.9,1,0,0,5555.08,21774.0,687,10
89755,12.12,4000,0,25.95,1,0,0,3333.33,24937.0,707,1
88332,7.62,28000,0,19.21,1,0,0,14166.67,49026.0,732,10
49292,13.11,15000,0,18.73,0,0,1,4000.0,15055.0,697,2
65245,15.31,5000,0,10.28,0,0,1,1916.67,5982.0,662,5
48606,13.67,21000,0,11.42,1,0,0,10700.0,16830.0,712,2
21688,17.14,5000,1,4.17,1,0,0,3000.0,760.0,682,10
77606,10.16,14400,0,28.54,1,0,0,5083.33,4292.0,707,9
65358,13.11,13600,0,20.37,0,0,1,3666.67,20411.0,682,4
49772,12.12,4800,0,16.94,0,0,1,4800.0,2770.0,682,0
75838,13.11,10000,0,26.87,0,0,1,3166.67,7271.0,682,7
58595,8.9,20000,0,3.18,1,0,0,17500.0,28579.0,737,8
54201,15.31,7000,0,14.74,0,0,1,12208.33,25181.0,687,10
50633,7.62,24000,0,14.22,1,0,0,6833.33,11058.0,762,10
59083,14.65,12000,0,11.39,0,0,1,8333.33,19696.0,687,6
85509,10.16,7000,0,24.01,1,0,0,10250.0,43306.0,707,2
34695,7.9,12700,1,19.47,1,0,0,5833.33,14787.0,777,10
7254,7.88,1000,0,17.15,0,0,1,6000.0,23572.0,717,3
49690,15.81,1000,0,24.4,0,1,0,3000.0,3430.0,667,3
72091,14.09,17825,0,18.85,1,0,0,6250.0,27554.0,692,10
83505,14.09,10750,0,26.14,0,0,1,2666.67,9800.0,722,8
80906,22.47,20000,1,23.94,1,0,0,7000.0,19537.0,672,10
88495,14.33,10050,0,24.59,1,0,0,2500.0,10421.0,687,7
42455,8.9,30000,0,26.65,0,0,1,6666.67,10472.0,742,0
79400,14.09,10000,0,17.79,0,0,1,3333.33,10525.0,677,10
65957,7.9,7275,0,25.41,0,0,1,7000.0,8532.0,722,4
88526,17.27,4200,0,14.78,0,0,1,2083.33,3690.0,662,0
30929,19.69,13500,1,15.08,0,0,1,2666.67,13341.0,667,10
54710,13.99,20000,0,9.57,0,0,1,3750.0,9775.0,702,10
50817,13.11,14000,0,16.78,0,0,1,5500.0,4919.0,682,7
88361,6.62,12000,0,10.86,0,0,1,12500.0,15445.0,732,3
47163,13.67,4200,0,12.52,0,1,0,5000.0,9234.0,712,4
74506,11.14,7100,0,12.46,1,0,0,2183.33,7013.0,692,10
48636,14.65,15000,0,5.52,1,0,0,5416.67,13775.0,702,10
97210,15.8,20000,1,25.89,0,0,1,4166.67,34720.0,692,5
56887,13.99,2000,0,25.13,0,0,1,7583.33,39656.0,672,10
15176,15.21,11975,1,19.81,1,0,0,5382.0,9475.0,697,3
85370,15.8,10000,0,13.57,1,0,0,4583.33,24989.0,677,10
60439,13.11,10000,0,7.23,1,0,0,3333.33,10793.0,702,1
53648,20.5,19500,0,2.93,1,0,0,9250.0,8915.0,677,10
26129,7.49,18000,0,8.52,0,1,0,4250.0,19566.0,757,10
103248,13.92,5000,0,10.8,0,0,1,2500.0,2050.0,702,0
81211,7.62,20000,0,6.61,0,0,1,10833.33,16092.0,772,4
77887,8.9,7000,0,14.69,1,0,0,5416.67,15272.0,722,3
79088,14.09,15000,1,2.67,0,0,1,7236.67,3335.0,752,2
81840,21.49,25000,1,8.76,0,0,1,6250.0,17213.0,682,9
53284,13.11,14400,0,20.52,0,0,1,3333.33,14073.0,702,3
43392,10.65,10000,0,12.56,0,0,1,2833.33,14087.0,712,5
96514,16.29,19750,0,4.68,1,0,0,8333.33,11383.0,702,0
41484,11.71,10000,0,12.03,1,0,0,4000.0,8413.0,697,10
4873,13.57,4550,0,17.46,0,0,1,10833.33,66461.0,682,0
27608,11.99,13075,1,22.52,1,0,0,7291.67,27622.0,717,10
41287,7.9,7000,0,7.65,0,0,1,2916.67,4276.0,712,3
27572,7.49,3000,0,21.16,0,0,1,2500.0,1298.0,802,2
89690,16.29,14675,0,27.23,0,0,1,3250.0,7525.0,697,2
98621,14.09,10000,0,8.48,1,0,0,3750.0,3776.0,677,3
54692,10.74,9600,1,3.58,1,0,0,8000.0,3207.0,727,3
88893,13.11,10000,0,3.01,1,0,0,9166.67,10079.0,662,6
16926,6.91,1500,0,16.74,1,0,0,5166.67,7453.0,717,6
95489,14.09,10000,0,19.17,0,0,1,3750.0,9969.0,682,0
103801,16.82,4000,1,15.82,1,0,0,4721.0,11319.0,687,10
90659,7.9,16750,0,18.16,0,1,0,9125.0,33986.0,712,2
74303,14.33,11950,0,21.22,1,0,0,5833.33,15962.0,702,8
29601,13.99,12000,1,10.34,0,0,1,4166.67,16069.0,717,10
36716,7.51,5000,0,9.53,1,0,0,4333.33,1825.0,757,7
76218,12.12,3800,0,23.36,0,1,0,2641.67,8467.0,707,3
43556,10.65,9000,0,21.53,0,0,1,3000.0,4602.0,702,0
53046,9.76,5000,0,17.79,1,0,0,3333.33,5330.0,697,6
14190,11.86,7000,0,12.03,0,0,1,3400.0,6163.0,692,0
29227,10.99,5000,0,14.66,0,0,1,7333.33,35055.0,727,1
13689,14.35,2000,0,22.06,0,1,0,3600.0,14234.0,667,6
91426,13.11,29175,0,20.68,0,0,1,5416.67,22811.0,697,10
90687,13.11,20000,1,17.76,1,0,0,4853.33,1207.0,722,8
94192,10.16,10000,0,29.83,0,0,1,4166.67,22207.0,712,2
28201,8.49,10000,0,20.27,0,0,1,6666.67,23061.0,717,5
29670,7.49,12000,0,13.4,0,0,1,5416.67,13953.0,742,2
97560,17.27,35000,1,27.13,0,1,0,10000.0,42867.0,707,1
47488,6.03,11875,0,20.8,1,0,0,2740.5,23490.0,782,10
18629,6.54,24000,0,5.62,1,0,0,9583.33,22725.0,757,3
28315,16.89,2000,0,3.31,0,0,1,2750.0,3247.0,677,2
32866,16.77,12800,1,19.12,0,1,0,4166.67,12693.0,687,5
41589,19.91,10000,0,23.35,1,0,0,6000.0,19424.0,682,5
12951,16.82,4800,1,14.84,0,0,1,4008.33,8828.0,662,8
44836,18.55,10000,0,6.24,0,0,1,5416.67,9783.0,672,3
99297,14.33,25000,0,27.88,0,1,0,5416.67,18460.0,712,10
32654,11.71,5000,0,10.12,0,0,1,9288.33,798.0,707,3
87968,14.33,16475,1,15.96,1,0,0,3333.33,5568.0,727,8
78588,7.9,8000,0,22.83,1,0,0,3750.0,2719.0,727,6
81785,19.72,28350,0,28.89,0,0,1,5833.33,10119.0,697,9
92536,17.27,21000,1,31.48,0,0,1,4583.33,32616.0,682,10
45047,7.9,6000,0,10.75,1,0,0,2883.33,4813.0,727,4
63234,14.33,10500,0,27.8,0,0,1,2500.0,16128.0,672,0
90756,15.8,16000,1,24.85,1,0,0,5416.67,9638.0,682,10
59014,10.74,10000,0,26.02,0,0,1,3750.0,6891.0,722,4
50389,21.97,35000,1,21.31,1,0,0,7833.33,27610.0,687,5
83265,13.11,2000,0,14.11,0,0,1,3750.0,1485.0,682,3
54267,8.9,12500,0,14.37,0,0,1,4154.17,10465.0,717,4
48560,12.12,5000,0,11.08,0,0,1,1833.33,5408.0,687,10
56604,14.65,12800,0,17.76,0,0,1,10000.0,5792.0,682,10
27575,6.99,15000,0,6.64,1,0,0,9083.33,1410.0,812,10
69095,7.62,5000,0,17.1,0,0,1,1750.0,8162.0,727,4
9261,14.22,7000,0,7.04,0,0,1,3010.0,3047.0,672,0
88031,14.09,13450,0,12.93,1,0,0,3333.33,5407.0,687,1
73881,14.09,20375,1,22.67,1,0,0,5416.67,20980.0,742,10
62753,15.8,1200,0,9.99,0,0,1,3833.33,6520.0,667,10
65110,14.33,2000,0,22.48,0,0,1,4333.33,8496.0,677,4
93766,7.62,28000,0,12.19,0,0,1,11250.0,40302.0,732,10
70589,12.12,7200,0,29.38,0,0,1,4166.67,5165.0,682,10
21690,5.42,4600,0,3.38,1,0,0,3664.25,3127.0,777,10
29803,6.99,8000,0,9.19,1,0,0,5833.33,4469.0,792,3
87162,18.49,20125,0,11.08,1,0,0,8937.5,12418.0,677,2
70443,14.33,19050,1,11.08,1,0,0,5000.0,19988.0,742,3
13712,10.38,5000,0,19.1,0,0,1,4200.0,1109.0,717,3
84889,15.31,12000,0,8.28,0,0,1,7750.0,16132.0,672,10
40381,6.03,5800,0,6.98,0,0,1,5208.33,4965.0,762,4
39867,11.71,10000,0,13.41,0,0,1,5800.0,4214.0,712,3
75600,7.9,4800,0,17.34,1,0,0,6250.0,4195.0,707,10
27623,10.99,8000,0,17.12,0,0,1,2500.0,7027.0,707,3
69389,16.29,9750,0,34.04,1,0,0,3119.92,8774.0,672,5
35351,12.69,4000,0,1.34,0,0,1,9583.33,5304.0,707,2
29981,10.99,3000,0,20.96,0,0,1,5583.33,1531.0,697,10
74258,15.8,16000,0,11.35,0,0,1,5075.0,22380.0,692,3
68023,7.9,9600,0,5.58,1,0,0,6500.0,23353.0,727,6
64660,22.95,23850,1,20.74,1,0,0,5000.0,17587.0,672,4
59812,14.09,6250,0,19.7,0,0,1,4248.33,9991.0,682,0
34627,12.69,4000,0,2.5,0,0,1,1600.0,1295.0,732,0
55924,19.22,23500,0,20.37,0,0,1,6800.0,31812.0,672,2
22700,7.29,1900,0,23.05,0,0,1,2208.33,8508.0,727,3
51163,7.9,22500,0,19.93,0,1,0,5208.33,22876.0,757,10
27554,8.49,12000,1,11.03,1,0,0,4425.17,14816.0,782,10
34472,12.69,15000,1,15.8,1,0,0,4500.0,18592.0,732,1
93022,17.27,32000,0,9.96,1,0,0,19166.67,66885.0,707,5
49403,24.2,24000,1,20.77,0,0,1,4583.33,28399.0,667,10
78078,15.8,5500,0,20.18,0,0,1,5416.67,13079.0,672,9
14052,7.88,7300,0,11.78,0,0,1,3090.5,13459.0,737,7
76696,11.14,4575,0,21.33,0,1,0,1280.0,9484.0,692,0
7518,14.96,10000,0,16.42,1,0,0,3416.67,16591.0,687,10
93253,11.14,11100,0,29.55,1,0,0,4000.0,13410.0,717,6
55625,10.74,17000,1,11.12,1,0,0,4166.67,19020.0,762,10
50756,12.12,24000,0,22.66,0,0,1,8750.0,29683.0,717,9
90712,17.77,7000,0,8.02,0,0,1,6000.0,6623.0,692,10
82079,12.12,10000,0,20.16,0,0,1,5833.33,25687.0,697,4
47958,6.62,14000,0,28.82,0,0,1,4250.0,1850.0,747,8
82780,11.14,18000,0,11.81,0,0,1,5100.0,17139.0,717,1
67401,21.0,19500,0,26.84,1,0,0,5125.0,29033.0,662,10
34240,17.58,20000,1,18.45,0,0,1,4250.0,11805.0,702,4
24846,13.49,6000,0,19.68,0,0,1,7500.0,6686.0,682,10
63299,14.09,14300,0,21.74,1,0,0,7750.0,25213.0,697,4
60580,12.12,12800,0,10.1,1,0,0,5000.0,33085.0,692,10
72217,13.11,25000,0,18.36,1,0,0,14166.67,96169.0,707,10
55800,12.12,18000,0,22.34,0,0,1,4583.33,17868.0,702,10
86233,15.31,9750,0,14.13,0,1,0,2518.67,13209.0,667,10
39482,12.42,5000,0,23.84,0,0,1,2500.0,7980.0,697,2
45494,13.11,4000,0,22.15,0,0,1,2000.0,1625.0,687,0
96371,17.27,12000,0,20.07,0,0,1,5416.67,3747.0,662,0
34831,16.29,5000,0,9.79,0,1,0,1733.33,4366.0,667,0
54689,7.9,21700,0,5.43,1,0,0,15000.0,128707.0,782,2
73287,16.29,21850,1,32.13,1,0,0,4628.0,32103.0,717,10
10206,11.36,12000,0,14.57,1,0,0,5833.33,2701.0,707,9
95580,18.49,7000,0,16.15,1,0,0,4166.67,4167.0,677,10
101205,23.76,32000,1,8.14,1,0,0,16666.67,50330.0,702,8
35682,14.27,13000,1,18.08,0,0,1,3302.0,15076.0,722,4
43071,12.42,12000,0,13.99,1,0,0,2916.67,13576.0,682,5
72931,11.14,10000,0,25.8,0,0,1,2833.33,6521.0,702,7
45317,12.12,5000,0,24.74,1,0,0,8416.67,58836.0,697,0
79495,14.33,4000,0,25.86,1,0,0,3333.33,19443.0,677,9
11875,10.38,8000,0,1.82,0,0,1,2800.0,2186.0,722,3
33968,10.65,35000,0,8.96,1,0,0,18750.0,18528.0,737,6
43702,6.03,9000,0,5.87,1,0,0,8333.33,1717.0,777,1
99006,17.27,24000,1,20.55,0,1,0,6250.0,17780.0,677,7
84307,13.11,18000,1,17.0,0,0,1,7083.33,2234.0,752,6
21504,13.8,4000,1,13.26,0,1,0,3500.0,8518.0,697,3
83586,17.27,6075,0,20.25,0,1,0,2666.67,7515.0,662,0
30986,17.49,13800,1,1.68,0,0,1,4166.67,2766.0,712,8
37090,18.64,10000,1,12.19,0,0,1,6800.0,8311.0,702,4
57472,17.27,15000,0,33.3,0,0,1,3000.0,15092.0,672,10
90568,6.62,4800,0,10.42,1,0,0,7291.67,0.0,817,0
60875,12.12,10500,0,5.42,0,0,1,5000.0,502.0,702,2
61143,14.33,21000,1,6.16,1,0,0,8333.33,22196.0,717,10
103140,14.26,14400,0,24.41,1,0,0,5833.33,25515.0,687,8
49664,10.74,9600,0,8.62,0,0,1,3458.33,8915.0,722,10
17864,8.88,12000,1,19.38,1,0,0,4000.0,143151.0,797,4
14831,11.86,10000,0,11.15,0,1,0,13333.0,36672.0,707,1
35303,14.65,4000,0,22.38,0,0,1,4000.0,18833.0,667,0
94468,21.49,20000,0,19.1,0,0,1,6000.0,21202.0,667,10
100313,22.95,31300,1,34.06,0,1,0,5833.33,25344.0,667,5
74445,7.9,6900,0,14.18,0,1,0,2750.0,4087.0,712,6
32593,12.42,2000,0,1.99,0,0,1,2518.75,985.0,677,7
41282,7.9,12000,0,13.18,0,1,0,5833.33,9866.0,727,4
22718,10.37,3300,0,5.47,0,0,1,3125.0,2623.0,692,7
86599,14.33,25000,0,14.92,1,0,0,10000.0,46708.0,697,10
101429,21.0,3250,0,31.84,0,0,1,2858.33,17662.0,692,6
79704,21.0,31000,1,11.48,0,0,1,5833.33,27120.0,707,0
94981,14.33,4000,0,2.95,1,0,0,2916.67,2476.0,752,10
30378,17.49,6000,0,1.58,0,0,1,4416.67,2426.0,667,8
101294,6.62,7500,0,13.13,1,0,0,9583.33,22464.0,712,4
99706,18.49,20000,0,21.8,0,0,1,6666.67,22990.0,687,10
80944,22.47,24000,1,30.97,1,0,0,10104.17,37686.0,677,10
54289,19.99,7500,0,19.06,0,0,1,3348.0,5322.0,662,10
18933,10.74,10000,0,22.74,1,0,0,5416.67,20143.0,712,10
28478,7.49,4000,0,0.52,0,0,1,5416.67,929.0,757,1
66430,13.11,7800,0,15.56,1,0,0,5000.0,12889.0,682,5
40357,15.27,15000,0,15.58,0,0,1,6666.67,23226.0,682,2
68833,18.49,14125,0,8.1,0,0,1,3000.0,8992.0,672,10
23553,5.42,8000,0,4.47,0,1,0,3936.0,5235.0,782,10
29165,7.49,4325,0,5.47,1,0,0,3691.67,5074.0,717,10
40616,13.49,15000,0,9.73,0,0,1,3000.0,7005.0,707,4
63687,10.16,12000,0,28.01,0,0,1,2916.67,6913.0,712,3
41195,8.9,6575,0,4.39,1,0,0,7500.0,6670.0,712,8
78765,10.16,9000,0,13.76,0,0,1,5166.67,6490.0,712,10
15631,8.88,4500,0,7.07,1,0,0,5250.0,9356.0,712,9
9658,13.11,1950,0,15.08,0,0,1,2600.0,4100.0,682,3
41411,16.29,35000,0,17.17,1,0,0,39583.33,55965.0,707,10
92344,14.09,8000,0,16.22,0,0,1,4166.67,16838.0,677,5
25040,10.59,15000,0,7.55,0,0,1,8750.0,6056.0,742,9
20709,7.66,5650,0,16.49,1,0,0,5100.0,9863.0,702,1
89473,15.8,6800,0,15.43,0,0,1,2708.33,2964.0,682,1
97353,19.05,3000,0,28.74,1,0,0,7116.25,7416.0,662,10
76770,11.14,5675,0,29.4,0,0,1,2333.33,9687.0,707,5
11185,17.93,12000,1,0.72,1,0,0,6500.0,1549.0,672,10
91147,15.31,11100,0,12.03,1,0,0,2666.67,8990.0,682,10
77149,19.05,16000,1,17.82,0,0,1,6666.67,11232.0,692,5
29794,10.59,4800,0,20.21,0,0,1,2666.67,3831.0,712,6
68857,10.16,6000,0,15.88,0,1,0,5166.67,8862.0,712,7
17655,10.36,2250,0,17.97,0,1,0,5833.33,14637.0,682,2
60117,12.12,10000,0,5.84,0,0,1,4333.33,4665.0,697,1
101061,14.09,10000,0,17.15,1,0,0,10416.67,12492.0,672,10
95951,13.11,12000,0,6.1,1,0,0,4833.33,12025.0,667,9
99334,13.11,12000,0,18.32,0,0,1,3916.67,12134.0,692,8
33181,12.69,8000,0,17.1,1,0,0,7083.0,9345.0,697,4
77578,10.16,10000,0,11.98,0,0,1,4166.67,10979.0,707,4
34744,14.27,6000,0,7.64,1,0,0,5184.75,14422.0,677,2
81395,12.12,4500,0,14.32,0,0,1,1250.0,6265.0,677,5
27061,7.49,3600,0,15.72,0,0,1,2500.0,650.0,742,0
70210,15.8,11200,0,12.15,0,0,1,2666.67,5666.0,677,10
24517,13.49,6000,1,14.34,0,0,1,3458.0,2072.0,692,10
76286,13.11,17000,0,15.33,1,0,0,10666.67,26539.0,722,10
94792,13.11,8000,0,6.74,1,0,0,4583.33,9085.0,667,10
4921,7.4,2800,0,7.96,1,0,0,4158.0,562.0,807,8
56382,6.03,12375,0,19.24,1,0,0,6750.0,8135.0,792,1
96461,17.27,18825,1,33.15,1,0,0,3583.33,13426.0,692,8
82091,11.14,9600,0,23.62,1,0,0,4389.92,2195.0,717,8
72589,13.11,14400,0,10.75,0,0,1,5000.0,19772.0,682,8
14073,17.56,6000,1,14.88,0,1,0,4416.67,28349.0,662,10
48356,6.03,9000,0,9.29,1,0,0,14166.67,40909.0,772,4
20698,13.06,15000,0,22.69,1,0,0,3750.0,21016.0,687,10
94912,11.14,20000,1,23.27,1,0,0,9166.67,53494.0,737,10
25018,19.69,13750,1,22.01,1,0,0,2916.67,4690.0,667,2
103622,17.19,6000,1,17.8,1,0,0,13625.0,26688.0,677,10
49201,7.9,20000,0,10.32,1,0,0,10400.0,15626.0,737,2
25680,11.49,12800,1,20.04,1,0,0,3333.33,24723.0,722,5
71671,6.03,6000,0,7.77,1,0,0,3666.67,6275.0,782,4
39314,7.51,12000,0,13.3,0,0,1,7166.67,13715.0,737,4
96016,13.11,12500,0,27.76,0,0,1,3416.67,14174.0,692,6
37380,17.58,5000,0,5.33,0,0,1,1800.0,1749.0,667,0
72539,14.33,4950,0,8.95,0,1,0,2916.67,7931.0,677,6
63746,13.11,30000,1,16.32,0,0,1,20416.67,0.0,757,2
90871,12.12,10000,0,13.81,1,0,0,6083.33,19263.0,672,8
46022,14.65,6000,0,11.89,1,0,0,14333.33,31640.0,672,10
46841,7.9,24000,0,20.87,1,0,0,10166.67,29523.0,752,2
20801,10.0,14000,1,10.4,1,0,0,11333.33,27477.0,747,4
24542,7.49,6000,0,19.33,0,0,1,2100.0,2376.0,717,2
76320,13.11,22400,0,16.08,0,0,1,7375.0,9673.0,692,10
43622,7.9,8000,0,0.0,0,0,1,7300.0,0.0,797,10
104166,14.83,8000,1,6.29,1,0,0,4833.33,9676.0,677,6
93723,14.33,10000,0,12.69,1,0,0,7916.67,8271.0,672,6
61123,6.03,5400,0,4.16,0,1,0,2333.33,4224.0,807,6
75477,6.62,12375,0,31.0,1,0,0,3500.0,14037.0,737,2
54656,16.29,30000,1,21.2,1,0,0,6666.67,32854.0,722,10
34996,6.03,5000,0,2.92,0,0,1,3033.0,3663.0,772,8
38741,18.64,6200,1,10.61,1,0,0,4250.0,5936.0,672,9
29942,7.49,7000,0,7.26,0,1,0,6280.0,353.0,752,4
73179,21.0,29175,1,8.83,0,0,1,12500.0,15308.0,697,4
24598,16.89,6000,1,9.04,0,0,1,2400.0,7261.0,682,2
40139,12.42,35000,1,12.79,1,0,0,12083.33,18385.0,732,0
28230,13.49,8450,1,12.73,1,0,0,1375.0,0.0,777,2
51424,17.99,18000,0,20.18,0,0,1,6916.67,23786.0,667,10
30070,5.42,10000,0,1.69,1,0,0,8000.0,8974.0,797,3
87108,14.09,2000,0,28.46,1,0,0,3513.33,23635.0,682,10
98762,21.98,12000,1,12.94,1,0,0,2866.5,9626.0,667,10
60055,7.62,5000,0,16.32,0,0,1,3750.0,1703.0,742,8
34591,6.03,12000,0,2.55,1,0,0,3416.67,3732.0,787,10
57677,13.99,6000,0,12.98,1,0,0,10000.0,8230.0,667,5
80956,15.31,1000,0,24.65,0,1,0,3176.0,10982.0,677,5
92077,16.29,9600,0,26.5,0,0,1,5166.67,5639.0,672,3
72346,14.09,3625,0,11.32,1,0,0,3895.0,12251.0,667,10
96897,13.11,10000,0,8.11,0,1,0,3500.0,11401.0,687,10
56674,13.67,8400,0,17.0,0,0,1,4583.33,20318.0,697,5
24980,13.99,10000,0,18.14,0,0,1,4166.67,10545.0,682,3
13069,13.23,6000,0,22.47,1,0,0,9367.0,33815.0,687,1
70800,14.33,10000,0,25.01,0,0,1,4666.67,19479.0,672,10
54229,12.12,6000,0,16.39,0,0,1,1312.08,12475.0,677,1
89139,15.31,16000,1,15.74,0,0,1,11250.0,15550.0,677,2
84592,19.72,13200,0,9.07,1,0,0,5083.33,10771.0,667,10
91669,11.14,21000,1,16.18,1,0,0,7083.33,22298.0,707,9
66349,14.33,9000,0,15.36,1,0,0,7083.33,11077.0,687,2
59388,11.14,5000,0,18.3,0,0,1,4665.83,4677.0,692,4
40061,13.49,10000,0,22.08,0,0,1,6000.0,11088.0,682,3
84394,13.11,10450,0,21.33,0,0,1,2658.83,13371.0,707,10
78960,12.12,11000,0,5.83,1,0,0,4583.33,12361.0,697,10
76662,13.11,7500,0,8.04,0,0,1,2796.8,4788.0,692,7
44650,10.74,10000,0,10.42,0,0,1,5000.0,5510.0,722,3
44434,17.27,8000,0,12.2,0,0,1,1750.0,5828.0,667,4
78935,23.83,33600,1,19.11,0,0,1,7666.67,12337.0,662,10
36760,15.27,12000,1,16.85,0,0,1,4333.33,17997.0,702,0
28305,17.49,5000,1,16.71,0,0,1,2400.0,2023.0,672,3
83591,11.14,10000,0,11.64,1,0,0,12083.33,38378.0,717,2
84575,10.16,2075,0,22.0,0,0,1,2250.0,7195.0,702,2
55999,13.99,8600,0,9.09,0,0,1,4500.0,11183.0,682,5
80302,7.9,16800,1,3.34,1,0,0,10666.67,4757.0,817,10
44003,7.51,7200,0,4.43,0,0,1,3000.0,75.0,757,6
72532,13.11,9000,0,24.88,1,0,0,5000.0,4621.0,702,6
77113,14.09,11350,0,27.41,0,0,1,2783.33,11031.0,677,0
71064,17.27,6000,1,11.2,1,0,0,8750.0,10980.0,687,6
62035,12.12,4000,0,18.44,0,0,1,2250.0,1955.0,682,0
46097,10.74,6400,0,19.23,0,0,1,3833.33,10451.0,692,0
50231,18.25,3000,0,23.18,1,0,0,4820.0,7949.0,662,7
15543,5.79,1125,0,17.68,0,1,0,3083.33,3935.0,752,6
90988,8.9,6000,0,24.57,0,0,1,6666.67,6462.0,687,2
84341,6.03,5000,0,6.11,1,0,0,5416.67,4956.0,797,8
31960,7.49,9200,0,21.52,0,0,1,2416.67,21323.0,732,10
84317,13.11,35000,1,12.02,1,0,0,20833.33,40765.0,742,5
77987,20.49,18000,1,29.25,0,0,1,3750.0,8165.0,677,6
29223,7.49,8250,0,24.19,0,0,1,2100.0,9469.0,722,1
26120,7.49,1200,0,17.88,0,1,0,1666.67,9154.0,712,10
20433,9.63,10000,0,17.96,0,0,1,7500.0,52045.0,707,10
92965,17.27,35000,1,15.3,1,0,0,9000.0,41226.0,702,10
71638,15.31,18000,0,15.56,1,0,0,6666.67,21174.0,692,10
68581,11.14,5500,0,32.16,0,1,0,1666.67,8826.0,692,3
78139,21.98,35000,1,14.68,0,0,1,9166.67,37424.0,697,3
19701,9.63,1500,0,16.98,1,0,0,7725.0,30626.0,697,6
52814,19.99,12000,0,15.16,0,0,1,4458.33,13935.0,662,4
60768,18.49,9750,0,11.59,0,1,0,2666.67,8172.0,662,3
44334,13.11,11200,1,11.73,1,0,0,3333.33,8747.0,722,10
45821,8.9,7000,0,15.79,1,0,0,4700.0,7012.0,702,1
91412,6.03,18000,0,10.75,1,0,0,7916.67,14007.0,737,7
17850,12.61,5000,0,13.4,0,0,1,2000.0,1753.0,697,2
26894,19.69,9800,1,14.89,1,0,0,5340.25,5350.0,667,2
60684,11.14,8875,0,31.7,0,0,1,2160.0,17422.0,702,10
27607,5.99,4400,0,17.93,0,1,0,4000.0,9945.0,767,5
72991,18.49,3000,0,16.07,0,1,0,2916.67,6403.0,662,0
36061,12.42,4800,0,5.31,0,0,1,3500.0,5093.0,692,5
40081,11.71,5375,0,28.75,1,0,0,2166.67,15475.0,722,8
30824,11.99,14000,1,19.52,1,0,0,6333.33,32213.0,707,0
57483,13.11,13025,0,7.75,1,0,0,4333.33,13029.0,677,10
74764,18.49,18000,0,20.56,0,0,1,9333.33,37526.0,677,6
63651,11.14,4500,0,9.73,0,0,1,2916.67,4265.0,687,4
72750,8.9,15000,0,8.56,0,0,1,7500.0,8343.0,742,0
85468,20.49,35000,1,11.84,1,0,0,18750.0,41707.0,717,1
31815,8.49,4500,0,2.54,0,0,1,2166.67,527.0,797,3
75818,17.27,4500,0,16.59,0,0,1,4666.67,893.0,677,3
4537,14.96,6000,0,11.55,0,0,1,7083.33,5341.0,762,2
16023,6.54,4500,0,15.82,1,0,0,3250.0,6049.0,727,10
36134,6.62,14000,0,20.18,0,0,1,4583.33,15890.0,752,10
87110,6.03,15000,0,8.72,1,0,0,12000.0,13151.0,802,2
84897,20.49,35000,0,20.82,1,0,0,12333.33,36870.0,702,10
63224,20.49,10000,0,18.75,0,0,1,5250.0,3802.0,687,3
103951,13.98,6000,1,24.29,0,0,1,2400.0,6069.0,697,9
72766,15.8,10000,0,13.1,1,0,0,4458.33,6413.0,677,0
40756,14.65,9600,0,2.21,0,0,1,5833.33,5879.0,677,7
69983,7.62,2000,0,24.69,1,0,0,4333.33,2792.0,767,10
100440,21.0,18825,1,19.22,0,0,1,4583.33,17292.0,682,10
78336,13.11,2000,0,19.13,0,0,1,2916.67,4376.0,672,10
